"BR-Sa3","CA-ARB","CA-ARF","CA-Ca1","CA-Ca2","CA-Ca3","CA-Cbo","CA-Let","CA-LP1","CA-MA1","CA-MA2","CA-MA3","CA-Na1","CA-NS1","CA-NS2","CA-NS3","CA-NS4","CA-NS6","CA-NS7","CA-Qcu","CA-Qfo","CA-SCC","CA-SF1","CA-SF2","CA-SF3","CA-TP1","CA-TP2","CA-TP3","CA-TP4","CA-TPD","CR-Fsc","CR-Lse","MX-EMg","MX-Lpa","MX-Ray","MX-Tes","PR-xGU","PR-xLA","US-ADR","US-AR1","US-AR2","US-ARM","US-Aud","US-Bar","US-Bi1","US-Bi2","US-Bkg","US-Blk","US-BMM","US-Bn1","US-Bn2","US-Bn3","US-Bo1","US-Bo2","US-Br1","US-Br3","US-BRG","US-BZB","US-BZo","US-CaV","US-CdM","US-CF1","US-CF2","US-CF3","US-CF4","US-ChR","US-Cop","US-CPk","US-CRT","US-Ctn","US-CZ2","US-CZ3","US-Dia","US-Dk1","US-Dk2","US-Elm","US-Esm","US-Fcr","US-Fmf","US-FPe","US-FR2","US-FR3","US-Fuf","US-Fwf","US-GLE","US-HBK","US-Hn2","US-Ho1","US-HWB","US-IB1","US-IB2","US-Ivo","US-Jo1","US-Jo2","US-KFS","US-KL1","US-KL2","US-KL3","US-KLS","US-KM1","US-KM2","US-KM3","US-KM4","US-Kon","US-KUT","US-LL1","US-LL2","US-LL3","US-Me2","US-Me3","US-Me5","US-Me6","US-Mi1","US-Mi2","US-Mi3","US-Mo1","US-Mo3","US-MOz","US-MRf","US-MtB","US-MWA","US-NC1","US-NC2","US-NC3","US-NC4","US-NGC","US-NR3","US-Oho","US-ONA","US-Prr","US-Rls","US-Rms","US-Ro1","US-Ro4","US-Ro5","US-Ro6","US-Rpf","US-Rws","US-SCd","US-SCf","US-SCg","US-SCs","US-SCw","US-SdH","US-SFP","US-Slt","US-Snd","US-Snf","US-SO2","US-SO3","US-SO4","US-SRC","US-SRM","US-SRS","US-Sta","US-Syv","US-Ton","US-Tw3","US-Uaf","US-UC1","US-UC2","US-UiB","US-UiC","US-UMB","US-UMd","US-Var","US-WBW","US-WCr","US-Wdn","US-Wlr","US-Wrc","US-xAB","US-xBL","US-xBR","US-xCL","US-xDC","US-xDL","US-xDS","US-xGR","US-xJE","US-xJR","US-xKA","US-xKZ","US-xMB","US-xML","US-xNG","US-xNQ","US-xRN","US-xSB","US-xSE","US-xSJ","US-xSL","US-xSR","US-xST","US-xTA","US-xTE","US-xTR","US-xUK","US-xUN","US-xWR"
38,26.37500025,22.15,18.82,24.7175,25.1825,15.9245,36.1791666666667,12,18.9925,26.3165,20.1475,10.125,40.376,7.70675,11.9755,9.32975,13.232,9.112,56.5145,20.5,34.212,18,22,31,13.15,12.8625,11.4,12.575,17.925,8.45,38.6005,5.11666685,1.96,1.749,45.786637197,2.3075,32.295,4.579041937,22.418,9.743,28.9,8,52.9153333333333,21.1,35.3,39,23,31.1,8.6,37.5,52.401,33,19,26.396,28.9635,29.04025,7.5489,10.35,40.65,4.401,16.431665,12.79,23.954995,19.576665,27.2505,11.89,13.8715,51.431035,17.05,15.08,7.2,21.75,31.311,37.2,88.9945,38.454,12.81681,27.0995,18.15,18.9635,23.8,34.237,23.108,20.85,21.3,3.39685316666667,13.575,29.12882,35.65,42.9,5.9807745,0.1775,3.5,41.63907705,26.328325,34.509925,32.068105,45.49962,23.254225,14.65494,24.63832,32.779095,35.180771755,23.229,19.865,19.67,18.22,26.14,16.4085,17.797,12.59433,52.54095,49.2884,51.495,35.20951,35.97793,42,33.9085,6.15,42.675,31.0856,29.7,37.7356,84.9,12,9.165075,19.14144,6.26,18.387,23.55,26.8,30.45596,33.55828,30.445,26.085,13.6,22.4375,3.83,12.19,8.815,15.315,7.59,24.8,25.8,7.7,34.98,31.0654605,0.09,0.08,0.045,5.13,3.038844077,8.7,19.313,27.08939,27.6,28.6735,5.14104825,30.79315,38.362925,30.9,21.9,10.95,11.525,14.59485,28.001,38.61967,17.9735,40.7,28.15,29.5033333333333,29.895,18.2675,35.91,28.7591666666667,31.80625,23.135,23.68875,22.1075,7.54,18.5975,26.385,9.6475,37.83,13.3,24.85,20.5033333333333,18.3508333333333,36.66,9.81833333333333,26.495,3.011,31.4316666666667,18.605,29.1966666666667,21.6883333333333,35.1175,24.59,33.07
38,26.37500025,22.1,18.845,24.695,25.215,15.88675,36.1416666666667,12,18.9565,26.282,20.114,10.15,40.215,7.7095,11.9885,9.333,13.232,9.087,55.693,20.5,34.308,18,22,31,13.15,12.875,11.425,12.6,17.9,8.4,38.3005,5.0533335,2.045,1.7435,45.78160195,2.5025,32.1683333333333,4.580507458,22.38,9.7275,28.8875,8,52.8593333333333,21.066667,35.3,39,23,31.1,8.5,37.4,52.9505,33,19,26.247,28.975,29.0378333333333,7.55783,10.2,40.6,4.44,16.389995,12.743335,23.99,19.573335,27.501,11.872,13.866,51.421395,16.8505,15.08,7.23,21.65,31.31,37.2,89.0315,38.454,12.83758,27.095,18.15,19.313,23.85,34.248,23.1535,20.8181663928571,21.3,3.38380375,13.89,29.08561,35.8,43.05,5.984816,0.15,3.4,41.59907705,26.28226,34.37276,31.949635,45.58516625,23.153465,14.6612,24.55462,32.733255,35.487598485,23.1015,19.86,19.67,18.21,26.23375,16.417,17.797,12.608437,52.80515,49.5987,51.73045,35.16023,35.975515,42,33.889,6.13333333333333,42.675,31.07765,29.7,37.72385,85,12,9.082362,19.14144,6.26,18.387,23.7,26.775,30.63796,33.63992,30.36,26.05,13.5,22.4,3.83,12.205,8.8,15.29,7.575,25,25.8,7.7,34.968,31.055438,0.09,0.08,0.045,5.115,3.0734360725,8.7,19.252,27.059605,27.6,29.317,5.127962,30.792525,38.46365,30.925,22,10.95,11.5025,14.58935,28.001,38.751,17.9945,40.8,28.111,29.422,30.47,18.285,35.8,28.235,31.305,22.116,23.15625,20.4625,7.58,18.835,26.36,9.645,37.81,13.07,24.72,21.1483333333333,18.375,36.64,9.04583333333333,26.73,3.114,31.3566666666667,18.675,28.9891666666667,20.07,35.45,26.335,33.05
38,26.37500025,22.1,18.845,24.6875,25.25625,15.871,36.0666666666667,12,18.9365,26.233,20.092,10.15,40.00175,7.7135,11.9985,9.33625,13.1865,9.0505,55.484,20.5,34.40625,17,22,31,13.2,12.875,11.4,12.6,17.85,8.375,38.05,5.08,2.045,1.748,45.757299405,2.43,32.6916666666667,4.5871398225,22.465,9.7125,28.88,8,52.7856666666667,21,35.3,38.95,23,31.1,8.5,37.2,53.15,33,19,26.233,28.883,29.0335833333333,7.56441,10.5,40.6,4.4525,16.388335,12.735,24.105,19.568335,27.3505,11.835,13.8755,51.421475,16.9,15.08,7.23,21.55,31.31,37,89.0315,38.787,12.85343,27.1055,18.05,19.29,24.2,34.279,23.2005,20.8469494285714,21.25,3.36894411666667,13.46,29.012445,35.7,43.3,5.98906075,0.106666666666666,3.4,41.67599705,26.34408,34.155845,31.95371,45.70986125,23.157615,14.664815,24.48996,32.73047,35.4660781,22.9515,19.86,19.67,18.21,26.3,16.4505,17.797,12.64785,53.0895,49.98995,51.8613,35.620015,35.95,41.90153,33.8755,6.13333333333333,42.595,31.05,29.8,37.7117,84.9,12,9.031006,19.14144,6.26,18.387,23.45,26.8,30.40552,33.4652,30.305,25.995,13.55,22.4375,3.83,12.205,8.775,15.28,7.55,25,25.7,7.7,34.9525,30.18325,0.09,0.08,0.045,5.09,3.097424016,8.6,19.209,27.05922,27.6,29.229,5.127446,30.7955,38.4718,31,22.1,10.9275,11.4875,14.57335,28.001,38.63467,18.0045,41.7,28.073,29.3316666666667,30.18375,18.2175,35.455,28.01625,32.2525,23.4541666666667,23.3225,21.96,7.6,19.6105,26.4,9.59,38.0625,13.24,24.91,20.2995,19.805,36.61,9.015,26,3.09875,31.2866666666667,18.55125,28.9916666666667,21.2825,35.415,28.19,33.11
38,26.4,22.1,18.8375,24.6675,25.2625,15.867,36,12,18.925,26.197,20.07,10.15,39.7885,7.7175,12.0085,9.3395,13.141,9.014,55.12,20.5,34.4995,17,22,31,13.2,12.9,11.45,12.6,17.8,8.35,38,5.06597265,2.13,1.748,45.747634426,2.235,31.955,4.589847209,22.695,9.7025,28.9721,8,52.6586666666667,20.9833335,35.3,38.9,23,31.05,8.5,36.95,52.7505,33,19,26.12,28.897,28.9930833333333,7.571165,10.35,40.55,4.505,16.371665,12.74333,24.158335,19.591665,27.4005,11.835,13.871,51.42138,16.8005,15.08,7.25,21.55,31.4035,37,89.0315,39.491,12.859995,27.0945,18,19.2635,24,34.302,23.2375,20.8129674642857,21.25,3.35403435,13.4075,28.96697,35.8,43.3,5.9874355,0.0825,3.4,42.09,26.341775,33.93166,31.830345,45.83394,23.17234,14.656335,24.497405,32.72268,35.30075,23.041,19.87,19.665,18.21,26.305,16.4815,17.867,12.6444,53.35705,50.8523,51.96385,35.6924,35.92304,41.88515,33.867,6.1,42.44,31.05,29.8,37.6862,85,12,8.9870515,19.14144,6.26,18.387,23.45,26.625,30.3868,33.5952,30.27,25.99,13.5,22.4,3.83,12.205,8.8,15.265,7.55,25,25.6,7.7,34.926,30.1898225,0.09,0.08,0.045,5.06,3.1248599215,8.6,19.189,27.1489,27.6,28.371,5.1325,30.770425,38.460825,30.95,22.05,10.9,11.4775,14.59965,28.001,38.73333,17.9755,42.5,28.035,28.9966666666667,29.655,18.22,35.79,28.4283333333333,32.36,23.45625,23.67,21.8633333333333,7.62,19.47,26.37,9.55,38.035,12.9525,24.28,21.00625,18.42,36.5825,9.52,26.48,3.04875,31.3766666666667,18.6266666666667,28.9033333333333,21.2595833333333,35.5,28.295,33.1
38,26.4,22.1,18.865,24.705,25.26325,15.88825,35.9416666666667,11.9181,18.9025,26.1575,20.038,10.15,39.51025,7.72175,12.02225,9.33625,13.1255,8.9815,54.724,20.5,34.5895,17,22,31,13.2,12.925,11.45,12.65,17.825,8.325,38.1,5.03402815,2.13,1.747,45.727529012,2.31,32.1325,4.590378247,22.721,9.685,29.195,8,52.603,20.8,35.3,38.9,23,31.05,8.4,36.75,51.95,33,19,26.05,28.824,29.0226666666667,7.48635,10.15,40.401,4.5125,16.395,12.741665,24.129995,19.575,27.201,11.799,13.887,51.42845,16.75,15.08,7.23,21.45,31.4935,37,89.0315,39.491,12.909935,27.1125,18,19.243,24.3,34.3345,23.2085,20.8121771785714,21.2,3.3423184,13.575,28.92525,35.8,43.35,5.98499825,0.0416666666666665,3.4,42.02,26.35051,33.81564,31.784915,46.07481,23.23532,14.6605,24.498265,32.71645,35.27091019,22.9115,19.86,19.695,18.215,26.3225,16.486,17.867,12.647267,53.541,51.2395,52.1023,35.976665,35.870915,41.69754,34.002,6.11666666666667,42.34,31,29.8,37.7878,85,12,8.926307,19.14144,6.26,18.387,23.35,26.6,30.43672,33.47248,30.225,25.965,13.375,22.3875,3.83,12.19,8.79,15.275,7.565,24.95,25.5,7.65,34.909,30.212425,0.09,0.08,0.045,5.04,3.1508265245,8.55,19.171,27.14867,27.6,27.97775,5.13251494,30.7771,38.47445,30.75,22,10.8875,11.465,14.5864,28.001,38.71767,17.95,42.5,27.9975,29.5,29.69125,18.145,36.08,28.54,31.348125,22.47,22.9254166666667,22.43,7.5325,19.125,26.4166666666667,9.51,37.8325,13.0075,24.315,20.18375,19.7033333333333,36.2025,9.77866666666667,26.0475,3.01875,31.49,18.4925,29.2366666666667,20.925,34.8666666666667,28.175,33.04
38,26.37499975,22.1,18.905,24.6775,25.2605,15.9005,35.7916666666667,11.9,18.926,26.1995,20.059,10.2,39.232,7.726,12.036,9.333,13.11,8.949,54.2835,20.5,34.68025,17,22,31,13.2,12.925,11.45,12.6,17.85,8.4,37.9505,5.03055585,2.173,1.749,45.728129404,2.13,32.54,4.5741143385,22.745,9.665,29.07125,8,52.5688333333333,20.783333,35.3833335,38.9,23,31.05,8.4,36.6,50.8,33,19,25.956,28.789,28.9793333333333,7.70155,10.5333333,40.351,4.535,16.368335,12.785,24.108335,19.57167,27.201,11.799,13.8345,51.726375,16.75,15.115,7.335,21.45,31.492,37,89.0315,39.454,12.92623,27.0595,18,19.227,24.2,34.3505,23.2005,20.8078465714286,21.45,3.35854165,13.985,28.888135,35.7,43.4,5.9794145,0.026666666666667,3.4,41.98091,26.324345,33.76386,31.79299,46.2922,23.21479,14.64879,24.453,32.710195,35.34437642,22.9255,19.875,19.69,18.22,26.28125,16.427,17.797,12.6091666666667,53.56495,51.5143,52.3068,36.17265,35.86048,42,33.9895,6.13333333333333,42.27,31,29.7,37.8571,85,12,8.892198,19.14144,6.3613195,18.387,23.5,26.4,30.37536,33.52292,30.22,25.935,13.325,22.325,3.87,12.19,8.775,15.265,7.54,24.95,25.5,7.7,34.8895,30.2295025,0.09,0.08,0.044,5.025,3.1705394735,8.5,19.184,27.14834,27.6,27.73025,5.13110887,30.772975,38.4739,30.775,22.05,10.925,11.47,14.5696,28.001,39,17.9555,42.55,27.9755,29.3175,29.9645833333333,18.14,36.065,27.6483333333333,31.45875,21.29,24.02125,22.42,7.525,19.03,26.31,9.55,37.815,13.7408333333333,24.415,20.255,19.625,36.84,9.43,26.28,2.91066666666667,31.315,18.785,28.87,21.47,35.53,28.265,33.07
38,26.3499995,22.1,18.88,24.5775,25.25575,15.96,35.6833333333333,11.8007,19.0395,26.269,20.095,10.225,39.17625,7.72875,12.062,9.3405,13.1185,8.937,53.9095,20.4,34.76575,17,22,31,13.2,12.8625,11.45,12.6,17.875,8.575,38.05,5.01,2.216,1.75,45.728294365,2.255,32.2666666666667,4.495589711,22.7655,9.65,29.11,8,52.6376666666667,20.933333,35.433333,38.9,23,31.05,8.4,36.55,50,33,19,25.969,28.959,29.0116666666667,7.5704,10.3,40.351,4.5795,16.446665,12.8,24.11,19.58,27.1505,11.78,13.828,51.866275,17.05,15.115,7.305,21.45,31.549,36.95,89.05,39.4355,12.945955,26.9795,18,19.164,24.2,34.347,23.1655,20.8060453928571,21.45,3.40140758333333,14.07,28.853125,35.8,43.4,5.98019525,0.03,3.45,42.4791204,26.392765,33.592685,31.80547,46.1744925,23.29045,14.63205,24.45988,32.701545,35.53990342,22.9755,19.92,19.705,18.23,26.16,16.1785,17.517,12.5183333333333,53.47755,51.37035,52.21595,36.51555,35.834815,41.99461,33.967,6.1,42.235,31,29.6,37.8635,85,12,8.911242,19.14144,6.3613755,18.387,23.4,26.275,30.49912,33.47092,30.215,25.98,13.275,22.275,3.9,12.205,8.765,15.25,7.58,24.95,25.55,7.7,34.868,31.0747345,0.09,0.08,0.0445,5.05,3.177002594,8.5,19.2605,29.14244,27.75,27.5515,5.135936015,30.77245,38.449525,30.825,22.05,10.91,11.4825,14.5751,28.001,38.67967,17.8435,42.45,28.0345,28.95,30.1475,18.1525,36.095,27.12125,32.219375,23.2666666666667,22.3433333333333,22.5233333333333,7.34,18.60625,26.3,9.4625,37.81,12.5366666666667,24.305,20.9883333333333,20.1875,36.385,8.5375,26.35,3.03125,31.535,18.565,28.19,22.15,35.24,28.245,32.965
38,26.37499975,22.15,18.85,24.4725,25.20375,16.0245,35.4333333333333,11.80335,19.0835,26.3265,20.127,10.2,39.1205,7.7315,12.088,9.348,13.127,8.925,53.984,20.4,34.84725,17,21,31,13.2,12.7875,11.45,12.55,17.9,8.7875,40.45,4.97,2.216,1.755,45.722431103,2.23,32.245,4.4218631025,22.77,9.7485,29.13125,8,52.742,20.933333,35.433333,38.9,23,31.05,8.4,36.55,46,33,18,26.078,28.986,29.0253333333333,7.60075,10.5,40.301,4.443,16.55667,12.958335,24.123335,19.61,27.3,11.78,13.845,51.946325,17.45,15.08,7.185,21.475,31.5,37,89.2355,39.417,12.96185,26.889,18,19.16,24.1,34.287,23.1905,20.8,21.4,3.42816258333333,13.6525,28.81885,35.65,43.3,5.98584825,0.113333333333333,3.6,42.17241865,26.49421,33.77735,31.97904,46.15746,23.23442,14.64099,24.466175,32.7121,35.47795142,23.212,19.935,19.725,18.285,25.97625,15.8855,17.1,12.43051,53.07655,50.6519,52.2127,36.54,35.84,42,33.9295,6.1,42.34,31,29.6,37.85625,85,12,9.002039,19.14144,6.2981665,18.387,23.45,26.2,30.50432,33.56504,30.22,25.985,13.3,22.35,3.93,12.225,8.755,15.225,7.59,24.95,25.8,7.7,34.848,31.0857135,0.09,0.08,0.045,5.155,3.169546283,8.5,19.356,29.13822,27.9,27.41675,5.138466625,30.835025,38.4369,30.825,22.2,10.93,11.475,14.538,28.001,38.49733,17.733,42.35,28.01,29.2379166666667,29.8175,18.13,36.025,28.7766666666667,32.6475,25.0225,23.8725,22.19,7.3425,18.7846666666667,26.32,9.58375,37.86,13.0391666666667,24.27,20.6925,18.4391666666667,36.38,8.3,26.8,2.916,31.2733333333333,19.42,28.0658333333333,22.4613333333333,35.32,28.19,33.01
38,26.40000025,22.2,18.81,24.415,25.175,15.994,35.275,11.9,19.1055,26.3885,20.282,10.2,39.0405,7.732,11.8505,9.35575,13.138,8.9075,53.956,20.3,34.9265,17,21,31,13.15,12.775,11.45,12.5,17.85,9.15,38.6,4.864861,2.13,1.764,45.751135757,2.20833333333333,32.1275,4.35115861,22.773,9.75,29.065,8,52.7415,21,33.933333,38.9,23,31.05,8.4,36.55,44.85,33,17.5,26.342,29.26,29.00125,7.6426,10.5,40.2005,4.42,16.621665,13.12,24.14,19.61,27.2505,11.799,13.84,51.891275,17.85,15.065,7.3,21.55,31.432,36.9,89.2355,39.3985,12.989685,26.8395,18,19.143,24.05,34.157,23.0535,20.85,21.35,3.44456395,13.75,28.919985,35.65,43.45,5.9823135,0.331666666666667,3.75,42.3248373,26.51403,33.904665,32.14495,45.95696,23.23393,14.669405,24.525335,32.70411,35.46985467,23.207,19.925,19.72,18.32,25.90375,15.717,16.892,12.3320966666667,52.4059,49.5603,51.98555,36.51476,35.882805,42,33.9405,6.1,42.335,31.02195,29.5,37.8279,84.9,12,9.1106865,19.14144,6.26,18.405763,23.4,26.1,30.35404,33.47352,30.26,26.02,13.3,22.4125,3.93,12.225,8.74,15.215,7.59,24.95,26.05,7.75,34.833,31.1070565,0.09,0.08,0.046,5.29,3.107421814,8.5,19.4455,29.32278,27.9,27.32325,5.13968075,30.8495,38.417375,31.075,22.35,10.9075,11.4975,14.5036,28.001,38.446,17.7535,42.2,27.9915,29.1133333333333,29.695,18.15,36.175,27.58,32.17875,24.5125,25,22.015,7.4675,18.7425,26.4925,9.75125,37.825,14.5441666666667,24.485,21.16,19.884,36.46,9.24541666666667,27.18,2.941,31.2516666666667,18.50875,29.005,21.6266666666667,35.285,28.225,33.055
38,26.42500025,22.2,18.8125,24.38,25.11,15.97275,35.15,11.9,19.133,26.5145,20.237,10.2,38.9605,7.7325,11.613,9.3635,13.149,8.89,55.231,20.3,34.9945,17,20,30,13.1,12.7125,11.45,12.5,17.9,9.5,38.35,4.88930585,2.173,1.774,45.795335908,2.35,32.62375,4.289913023,22.94,9.754,28.9375,8,52.701,21.2,32.425,39,23,31.05,8.4,36.6,44.5,33,17,26.695,29.268,29.0221666666667,7.6814,10.5,40.301,4.398,16.658335,13.295,24.096665,19.62,27.3505,11.817,13.8335,51.96388,18.25,15.025,7.36,21.7,31.373,36.8,89.2355,39.305,13.00601,26.7055,18.6,19.157,23.85,33.841,22.921,20.8389809285714,21.45,3.46604193333333,13.7075,29.063125,35.7,43.3,5.9917145,0.586666666666667,3.9,42.7117863,26.737925,34.2949,32.728615,45.474905,23.361795,14.70798,24.67313,32.836715,35.27536269,23.404,19.91,19.715,18.31,25.695,15.647,16.7195,12.3383333333333,51.8384,48.3931,50.8325,36.13986,35.910985,42,33.95,6.11666666666667,42.6,31.0097,29.4,37.8129,84.9,12,9.397333,19.14144,6.215,18.387,23.6,26.075,30.31036,33.42464,30.32,26.005,13.525,22.525,3.95,12.255,8.75,15.19,7.58,24.9,26.1,7.8,34.824,31.135044,0.09,0.08,0.047,5.46,2.97325,8.5,19.633,29.30483,27.9,27.271,5.139810625,30.851425,38.375325,31.4,22.45,10.95,11.5,14.4425,28.001,38.44617,18.243,42,27.966,29.1066666666667,29.53,18.145,36.165,27.3575,31.760625,24.7675,23.38875,20.6275,7.58333333333333,19.58,27,9.8875,37.81,15.3916666666667,24.9,21.22875,19.4,36.41,9.21625,27.4825,2.99375,31.3833333333333,18.5233333333333,29.2016666666667,21.2325,35.1925,24.9825,32.85
37.5,26.4250005,23.6,18.7925,24.3675,25.03425,15.946,35.1666666666667,11.92415,19.058,26.5495,20.287,10.125,38.927,7.72425,12.1025,9.35025,13.11,9.0005,56.3615,20.3,34.235,17,20,29,13.1,12.675,11.4,12.45,18,9.7,38.2,4.8441673,2.216,1.7815,45.849010603,2.36916666666667,32.435,4.2489594125,22.9455,9.71,28.9620875,8,52.6981666666667,21.3,32.3833335,39,23,31.05,8.3,36.9,44.7,33.35,15.5,27.03,29.462,29.0183333333333,7.73645,10.6,40.301,4.383,16.643335,13.616665,24.073335,19.62,27.501,11.855,13.8285,51.976535,18.5,15.005,7.35,21.925,31.3175,36.55,89.2355,39.1755,13.109465,26.655,18.8,19.064,23.9,33.4585,22.84,20.8,21.4,3.55384078333333,13.85,29.11732,35.65,43.1,5.987216,0.795416666666666,4,42.63410195,26.724455,34.507645,32.85857,45.07141,23.69081,14.76682,25.01884,32.995345,35.2219327,23.9585,19.91,19.695,18.29,25.545,15.564,16.685,12.3343666666667,50.5651,47.2743,49.7985,36.46547,35.96983,42,34.0625,6.15,42.665,31.03735,29.5,37.7631,84.9,11.8833333333333,9.6607805,19.1498512968,6.19,18.4995125,23.6,26.2,30.36132,33.49848,30.44,26.065,13.775,22.7625,4,12.25,8.765,15.175,7.58,24.9,26.201,7.7,34.822,31.1467395,0.09,0.08,0.048,5.59,2.84305,8.6,20.205,29.345055,27.8,27.238,5.1466205,30.82905,38.304975,31.25,22.35,10.95,11.4775,14.3995,28.001,38.518,18.4355,41.85,27.905,29.16,30.0766666666667,18.145,35.79,27.66,31.71875,24.6375,23.5975,17.79375,7.815,19.28025,27.05,10.025,37.8925,13.71875,24.77,21.1465,19.3,36.235,9.62425,28.145,3.112,31.345,18.25625,29.13,21.04375,35.05,26.46,32.975
37,26.4500005,23.6499995,18.76,24.3275,24.9715,15.895,35.1666666666667,12,19.2415,26.5735,20.3145,10.125,38.8935,7.716,12.592,9.337,13.071,9.111,59.7465,20.4,34.283,17,20,29,13.1,12.675,11.4,12.45,17.975,9.95,38.05,4.88444435,2.301,1.788,45.923123465,2.31583333333333,31.9858333333333,4.225443103,22.953,9.6795,28.9408375,8,52.7006666666667,21.3833335,32.316667,39.15,23,31.05,8.4,36.85,44.801,33.9505,15,27.3995,29.589,29.0249166666667,7.77775,10.47,40.2505,4.346,16.63333,14.43167,23.986665,19.608335,27.4005,11.872,13.824,52.015875,18.6,14.98,7.29,22.1,31.063,36.4135,89.05,39.0275,13.258025,26.5245,18.75,18.998,23.8,33.1935,22.7885,20.82775,21.3,3.5177086,14.26,29.060375,35.7,42.9,5.98744125,0.971666666666667,4.1,42.32483865,26.742405,34.49733,32.92726,44.51450625,23.91636,14.878335,25.23131,33.42949,35.18408645,23.677,19.91,19.68,18.265,25.6025,15.461,16.616,12.2874666666667,49.41435,46.1726,48.43275,36.45979,36.23308,42,34.1605,6.175,42.75,31.1,29.4,37.687,84.85,11.9333333333333,10.019109,19.1620844712,6.28,18.555711,23.55,26.45,30.35404,33.5172,30.535,26.13,13.95,22.8625,4,12.24,8.805,15.19,7.59,24.95,26.3,7.7,34.8385,31.1500955,0.09,0.08,0.049,5.68,2.69155,8.7,20.3015,29.39,27.55,27.205,5.1594795,30.776375,38.23305,31.25,22.3,10.9275,11.535,14.3318,28.001,38.48434,18.3695,41.75,27.824,29.475,29.6683333333333,18.145,35.565,28.1975,31.7375,25.707,24.28,19.7675,7.955,19.29625,27.09,10.21625,37.82,14.8366666666667,25,21.308,19.782,36.365,9.81208333333333,28.58,3.2525,31.3916666666667,18.325,29.35,20.825,36.265,24.14,32.93
37,26.45000025,23.6499995,18.69,24.3125,24.91975,15.839,35.3,12.1,19.253,26.623,20.3655,10.125,38.29125,7.719,12.89,9.3815,13.121,9.2805,61.2885,20.5,34.535,17,20,29,13.1,12.675,11.325,12.4,18,10,37.85,4.96958335,2.2585,1.784,46.002591394,2.235,31.6191666666667,4.239287406,22.96,9.7665,28.88,8.5,52.6996666666667,21.466667,33.8416665,39.2,23,31.05,8.5,36.7,44.801,33.5,15.5,27.525,29.762,29.0438333333333,7.7812,10.1,40.15,4.3215,16.593335,14.403335,23.961665,19.605,27.5505,11.909,13.8195,52.048275,18.7,14.93,7.28,22.35,30.8905,36.45,89.05,39.0275,13.522415,26.547,18.9,18.7835,24.25,33.359,22.7845,20.85,21.3,3.55754668333333,14.08,28.995555,35.6,42.7,5.98349525,0.971666666666667,4.1,41.97996905,26.693575,34.37016,33.020095,44.093665,24.000425,14.90321,25.2247,33.83691,35.20412268,23.928,19.905,19.67,18.255,25.6075,15.4475,16.616,12.2323633333333,48.93545,45.744,47.4664,36.43043,36.28203,42.0073825,34.2465,6.15,42.845,31.1,29.35,37.83905,84.85,11.9,10.063018,19.177208556,6.38,18.387,23.6,26.6,30.2854,33.55776,30.58,26.115,14.1,23.025,4,12.215,8.815,15.2,7.59,24.9,26.3,7.75,34.8495,31.1518915,0.09,0.08,0.05,5.74,2.54255,8.8,20.805,29.36601,27.45,30.5985,5.1641985,30.6981,38.1441,31.25,22.3,10.8625,11.58,14.27245,28.001,38.575,18.2965,41.45,27.8,28.8216666666667,29.63,18.16,35.445,28.8433333333333,29.7796875,26.09875,24.66875,18.2279166666667,8.135,18.3766666666667,26.1875,10.3366666666667,37.625,14.7333333333333,25.1483333333333,20.5608333333333,19.696,36.5325,9.33958333333333,28.7125,3.2875,31.515,18.1475,29.2866666666667,21.2375,35.42,24.13,33.115
37,26.42499975,23.7,18.625,24.31,24.86325,15.80375,35.4166666666667,12.2,19.239,26.706,20.3825,10.1,37.689,7.722,13.188,9.426,13.171,9.45,61.629,20.6,34.818,17,20,30,13.05,12.7,11.35,12.35,18,10.025,37.65,4.9932526,2.216,1.781,46.046431705,2.26833333333333,31.9683333333333,4.255151186,22.9375,9.8615,28.825,9,52.7020416666667,21.4166665,33.825,39.301,23,31.05,8.85,36.5,45.5005,33,16,27.681,29.857,29.06075,7.8429,10.45,40.15,4.3255,16.573335,14.363335,23.92,19.601665,27.6,11.909,13.827,52.828305,18.65,14.88,7.25,22.9505,30.6405,36.55,89.0315,38.9905,13.720005,26.5745,19,18.743,24.3,33.371,22.6945,20.85,21.3,3.54193056666667,13.97,28.930275,35.7,42.5,5.9903995,0.959166666666667,4.1,41.63815205,26.698355,34.25368,33.13932,43.74538,23.914175,14.96523,25.30327,33.966575,35.29836726,24.05,19.885,19.725,18.245,25.6475,15.4415,16.754,12.2067633333333,48.44045,45.2542,47.0089,36.635445,36.29786,42.0092275,34.187,6.2,42.985,31.1,29.3,37.7824,84.75,11.9,10.045355,19.1756148072,6.38,19.7877595,23.6,26.75,30.43308,33.60664,30.595,26.125,14.15,23.175,4,12.215,8.84,15.2,7.575,24.9,26.401,7.75,34.879,31.123947,0.09,0.08,0.049,5.725,2.45705,8.9,21.0035,27.22922,27.55,29.3665,5.1734035,30.6438,38.11265,30.85,22.15,10.9,11.64,14.2766,28.001,38.36368,18.2625,40.9,27.819,28.9566666666667,29.46125,18.215,36.0466666666667,28.6633333333333,31.8075,25.615,24.4229166666667,19.82,8.42333333333333,19.538,26.24,10.25,37.6675,15.0183333333333,25.1033333333333,20.1533333333333,19.456,36.505,8.93825,28.445,3.2375,31.3975,18.1125,29.44,20.98,35.2875,24.37,32.93
